user_id,game_name,payment_date,revenue_amount_usd
4b7l8C489HEJirtoe7xtFg==,game 3,11/19/2022,17.88
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,10/17/2022,20.22
EPRgsEIjWdzmRbzsHZ48zg==,game 3,10/17/2022,30.12
MRcEXu/KG95hsIyJM/816A==,game 3,11/8/2022,12.84
b3TBQFxyCxxypmPajF+jXw==,game 3,3/31/2022,13.98
e/6IajqZ922YY1rh2ErMJQ==,game 3,8/13/2022,28.71
ShEJVi+TtuQlvdw2uetd/Q==,game 3,4/13/2022,54.06
fvYhEtD56gROaXqCi9/z/Q==,game 3,11/26/2022,22.47
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,10/6/2022,16.05
xU11jJIA4UIYu7pmqJ4kvg==,game 3,12/10/2022,18.3
o55dseByUOl9s5IQCz1kuQ==,game 3,6/5/2022,13.26
nklUUkirU5GYU5ZtNOgx8w==,game 3,8/31/2022,13.95
WMcncRFNp4e91e/Y3CwEvQ==,game 3,9/3/2022,30.78
7GE5h/3N3lcro3K9T3aujw==,game 3,10/19/2022,17.4
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,9/26/2022,15.75
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,7/27/2022,13.95
4oH5e29koOH9zNYW8Kwcsg==,game 3,8/5/2022,12.51
AuJNw7SH8b7lM4j46bNr8A==,game 3,11/19/2022,25.08
FbbhrtuL39vfmatF2ObVfA==,game 3,10/17/2022,29.52
BLnx9pj0y+SVkckLR/01qw==,game 3,12/15/2022,14.37
pLOCMIX+imLIzoDehgdOPA==,game 3,9/25/2022,25.2
3iITAz/ADjFv3PDTgTjxSg==,game 3,5/30/2022,15.69
crKNTIblJ0113SKEtSJQHw==,game 3,7/3/2022,33.54
1BBMagZRq/39AV1l2rm4Iw==,game 3,9/20/2022,34.8
hi1ErLiMLDP0HWvMqLKv6g==,game 3,10/3/2022,21.63
lx3SsUV7NOrv93tCexVp5A==,game 3,8/26/2022,17.22
75lEf3nSWLSf6GncqhR9gQ==,game 3,4/22/2022,12.78
iFFApiXZ2wPdS666BLpKZw==,game 3,7/9/2022,21.18
787jk0VnxM8/sv/0TkvO6A==,game 3,8/20/2022,31.29
zmZPan/KZoyrIR2r/SvLdA==,game 3,5/27/2022,26.97
7RkS5ikrXwWByJobMXv2sA==,game 3,11/23/2022,14.34
An7gG7hfETivAjfokQv3Ww==,game 3,9/11/2022,12.51
mRT725ZK68AhE3Sk9xH5cw==,game 3,10/1/2022,19.5
e/6IajqZ922YY1rh2ErMJQ==,game 3,12/10/2022,32.1
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,7/10/2022,31.32
bBOj8UKjraXzMIPrGBdCrQ==,game 3,12/24/2022,20.82
zmZPan/KZoyrIR2r/SvLdA==,game 3,11/4/2022,30.12
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,11/16/2022,29.7
c5qsNfxhW80Ws3aBXDa1nA==,game 3,8/23/2022,15.78
787jk0VnxM8/sv/0TkvO6A==,game 3,9/6/2022,21.66
HxWcXHURvvtOJkrXAcDxQg==,game 3,4/29/2022,25.08
GOl6BQXsy0zvbvIWIoKEQw==,game 3,7/28/2022,16.2
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,9/8/2022,20.94
1jx1AjqUwE9sbCyafQnUNQ==,game 3,10/31/2022,18.9
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,11/12/2022,25.05
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,10/20/2022,20.73
Bcs3CbYx2EpbL9otxlEUmg==,game 3,9/29/2022,16.2
Bcs3CbYx2EpbL9otxlEUmg==,game 3,6/10/2022,16.47
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,9/15/2022,12.87
7GE5h/3N3lcro3K9T3aujw==,game 3,8/14/2022,15.54
HjI8n/FVfaGZ4bIEwrZPGw==,game 3,6/19/2022,17.61
QoHEss2e+b385deeX2p39Q==,game 3,9/2/2022,32.94
GOl6BQXsy0zvbvIWIoKEQw==,game 3,5/8/2022,23.85
An7gG7hfETivAjfokQv3Ww==,game 3,7/29/2022,30.84
DAMO0tILVRlXZhYONdvs0Q==,game 3,8/9/2022,20.58
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,7/22/2022,12.78
An7gG7hfETivAjfokQv3Ww==,game 3,8/12/2022,24
HxWcXHURvvtOJkrXAcDxQg==,game 3,3/1/2022,34.11
dVTYjVpXbOM/sOgCq4CV0g==,game 3,9/14/2022,36.63
FbbhrtuL39vfmatF2ObVfA==,game 3,9/29/2022,23.94
BE42Fj9cBAbbch80IpA8Dw==,game 3,10/2/2022,17.61
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,12/22/2022,26.94
1KzlDBp5hORL7Y5PBaB+0g==,game 3,9/15/2022,21.96
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,8/4/2022,14.76
qqYyR2vRI+7pgiuyTnVM+A==,game 3,8/17/2022,14.25
HxWcXHURvvtOJkrXAcDxQg==,game 3,4/4/2022,39.51
e/6IajqZ922YY1rh2ErMJQ==,game 3,7/28/2022,30.36
dpfu6t8G4blqMn55KM8bSg==,game 3,10/14/2022,18.21
xSi5UajdkNHXppWOTm6g8w==,game 3,12/7/2022,12.09
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,11/22/2022,25.47
06RPvlsFPCmM9ag+iSM/Ag==,game 3,10/14/2022,25.74
prNQwR2IPPsvGpFgOpcGaQ==,game 3,10/6/2022,27.51
ORSvkhCut21rsk0cVtJfJA==,game 3,10/27/2022,17.01
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,6/4/2022,14.16
WHwqHTWZHdOrSBFh/vackQ==,game 3,10/3/2022,17.61
2onLVyXEEj2aH+D4N9ldYQ==,game 3,12/8/2022,12.21
jVhb69DTRT5TSWYEiUrlbg==,game 3,9/6/2022,20.19
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,6/12/2022,16.59
q8UcdT1sZCl07AqhDVz5ZA==,game 3,12/1/2022,20.97
QoHEss2e+b385deeX2p39Q==,game 3,10/6/2022,13.47
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,9/7/2022,13.59
ojVPXYZw2oeGtcmG7LcLGA==,game 3,8/3/2022,43.26
MAkig8NeMsTs73r6K0uDpA==,game 3,12/26/2022,18
HxWcXHURvvtOJkrXAcDxQg==,game 3,9/4/2022,16.95
7GE5h/3N3lcro3K9T3aujw==,game 3,8/17/2022,27.84
MJrNeNCAIVBe/OSRGhrelw==,game 3,10/19/2022,15.21
WDsSR+yQGqoMMBfCxqkZlw==,game 3,5/24/2022,19.14
pLOCMIX+imLIzoDehgdOPA==,game 3,10/6/2022,15.51
4pssft0TgDfiQexjbe25lw==,game 3,8/24/2022,16.23
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,5/14/2022,15.33
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,12/22/2022,15.66
Veep00i4vvZbTAVD6GMoiA==,game 3,8/13/2022,16.59
dVTYjVpXbOM/sOgCq4CV0g==,game 3,9/10/2022,20.85
7vnYIRqjBNlAyBbtPg02tQ==,game 3,11/23/2022,23.49
ZmjMhgyYl6o8iFq964FEWg==,game 3,5/28/2022,27
7ew71UmoMb73L41PM/YL/w==,game 3,6/23/2022,15.96
prNQwR2IPPsvGpFgOpcGaQ==,game 3,5/10/2022,23.22
QZBiEFECZAgVl5IkN9/cFw==,game 3,5/1/2022,28.83
WRx4ye0bvLc4925ketwxzQ==,game 3,11/28/2022,19.26
Bcs3CbYx2EpbL9otxlEUmg==,game 3,5/29/2022,30.72
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,12/9/2022,17.43
jVhb69DTRT5TSWYEiUrlbg==,game 3,10/2/2022,31.38
ShEJVi+TtuQlvdw2uetd/Q==,game 3,4/7/2022,18.87
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/26/2022,13.8
xnLJlU804PSS9tXKmm7gZQ==,game 3,11/21/2022,15
QZBiEFECZAgVl5IkN9/cFw==,game 3,6/14/2022,16.35
cjAwQwy//1xm2O5pNRveqw==,game 3,11/5/2022,51.81
72brUr/DKItStlTen5pHYg==,game 3,7/25/2022,18
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,11/10/2022,37.86
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,4/12/2022,26.28
4btLP2zvi8eBV0t08fdkKQ==,game 3,8/12/2022,18.84
3OXz+Ar2gN+zfGLZTRCVMQ==,game 3,12/26/2022,18.9
qmZRB16NnnCdNHWUcSyVDQ==,game 3,9/9/2022,16.98
7luG+f1d+Ri4AjeMbFR1Xw==,game 3,9/4/2022,15.06
IdKyooyTjAbvCA7p+ujKCw==,game 3,6/4/2022,20.73
7luG+f1d+Ri4AjeMbFR1Xw==,game 3,4/27/2022,16.92
Bcs3CbYx2EpbL9otxlEUmg==,game 3,10/28/2022,13.86
c5qsNfxhW80Ws3aBXDa1nA==,game 3,10/26/2022,25.32
HWpnvfSvYzUsQCcCKhetIg==,game 3,9/24/2022,21.03
RoTHCVmIeMQXudXxn3ykNw==,game 3,9/20/2022,17.7
2FYEYdoJMUOtbJ6TruruWA==,game 3,4/22/2022,31.95
LWAxWBdiFs/25YxI4ZGthA==,game 3,5/18/2022,26.25
Bcs3CbYx2EpbL9otxlEUmg==,game 3,10/12/2022,15.84
VAduzk1Og0uicXfMLD3VbQ==,game 3,9/24/2022,12.93
eoqO46DzxSrKA2rredUNyQ==,game 3,10/2/2022,22.29
ojVPXYZw2oeGtcmG7LcLGA==,game 3,8/11/2022,14.76
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,12/13/2022,21.87
UNcp1RmIObUiGNqLDHjNVw==,game 3,5/30/2022,14.52
G073LR6lQoatStpZMzNVOQ==,game 3,12/24/2022,19.53
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,11/10/2022,14.19
eoqO46DzxSrKA2rredUNyQ==,game 3,10/8/2022,15.48
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,4/26/2022,16.14
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,11/11/2022,17.61
TVMqvnxKnEuD9k1v8+cI1g==,game 3,11/18/2022,17.04
b3TBQFxyCxxypmPajF+jXw==,game 3,5/23/2022,13.26
v9uJC6CIm0KR00+LpWQUBg==,game 3,11/30/2022,24.57
b85g/xLxpBpMH/joxym4fA==,game 3,11/22/2022,12.12
gxZPbCoYIu8slavUm05KGA==,game 3,12/21/2022,14.64
jKSOgyMP0Yzld1pVpvyYrg==,game 3,5/15/2022,15.06
v9uJC6CIm0KR00+LpWQUBg==,game 3,12/21/2022,23.88
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,10/16/2022,26.22
BOcGlFXXESDUbttxDzQIQw==,game 3,11/23/2022,14.1
dUXVADLWvf2uvh+Q6TNrMw==,game 3,10/20/2022,20.16
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,10/1/2022,18.12
G073LR6lQoatStpZMzNVOQ==,game 3,9/21/2022,17.22
7SeM1pmnTTTXfhI+x3ldng==,game 3,5/8/2022,31.98
dUXVADLWvf2uvh+Q6TNrMw==,game 3,10/22/2022,16.47
V7J42heW8l19wiBJ8UpRyw==,game 3,8/28/2022,25.02
GOl6BQXsy0zvbvIWIoKEQw==,game 3,10/30/2022,33.42
Lug+Yg90jslWgHEN6dc+Ng==,game 3,7/8/2022,18
orbgZNBGuhZZx63HTAbyIw==,game 3,5/26/2022,28.89
7GCGwypiXsxGxetp6/KmnA==,game 3,9/19/2022,19.95
1jx1AjqUwE9sbCyafQnUNQ==,game 3,11/26/2022,20.13
bBOj8UKjraXzMIPrGBdCrQ==,game 3,12/20/2022,18.66
WSQTlRZJRg4Rb+rqe56nJg==,game 3,7/27/2022,20.22
HxWcXHURvvtOJkrXAcDxQg==,game 3,5/15/2022,17.31
DAMO0tILVRlXZhYONdvs0Q==,game 3,10/9/2022,23.19
Hamw6F2EZmJfI2glmE2NEg==,game 3,10/2/2022,19.02
HJccOn6v5KHqBa8wRu42oQ==,game 3,9/28/2022,13.71
YC2fZQTQXV2UR1/WHDrVqw==,game 3,11/28/2022,20.43
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,6/24/2022,32.7
d7kiN4CYGndV2/L4yQeZ4g==,game 3,10/3/2022,15.57
7vnYIRqjBNlAyBbtPg02tQ==,game 3,8/5/2022,34.41
7EPlnA7OQ9MhMx+od6FA9g==,game 3,4/26/2022,35.55
lx3SsUV7NOrv93tCexVp5A==,game 3,10/11/2022,13.83
qEF/fPDQLJPXIx6RiSIP1A==,game 3,7/29/2022,30.36
OwODWxXcsV4bBnhONiLkwg==,game 3,4/10/2022,14.37
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,7/26/2022,21.63
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,7/17/2022,36.93
orbgZNBGuhZZx63HTAbyIw==,game 3,8/23/2022,18.15
7zbxKst2yi3pfdVI8iEChw==,game 3,4/11/2022,23.31
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,11/4/2022,13.11
e/6IajqZ922YY1rh2ErMJQ==,game 3,7/12/2022,14.37
1BBMagZRq/39AV1l2rm4Iw==,game 3,8/26/2022,43.59
V1hFT6jms7MK4yi6EFdt6A==,game 3,10/22/2022,15.3
BDvlXttM/hbupcLic+5ZWg==,game 3,12/6/2022,13.5
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,8/25/2022,15.21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,12/25/2022,15.69
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,10/20/2022,35.31
2onLVyXEEj2aH+D4N9ldYQ==,game 3,8/24/2022,16.86
dQAFHVkiiCKfawYALbHZeA==,game 3,7/15/2022,16.38
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,11/10/2022,14.52
qEF/fPDQLJPXIx6RiSIP1A==,game 3,6/27/2022,15.6
orbgZNBGuhZZx63HTAbyIw==,game 3,6/22/2022,18.9
q+yzIb2a/avnS9k89SDQVw==,game 3,10/13/2022,19.65
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,11/21/2022,19.83
qmZRB16NnnCdNHWUcSyVDQ==,game 3,7/15/2022,13.56
QoHEss2e+b385deeX2p39Q==,game 3,6/6/2022,22.68
7ew71UmoMb73L41PM/YL/w==,game 3,7/30/2022,15.57
787jk0VnxM8/sv/0TkvO6A==,game 3,4/10/2022,23.13
7zai/c69uF/NhB95HgKuYw==,game 3,7/18/2022,15.27
zmZPan/KZoyrIR2r/SvLdA==,game 3,7/30/2022,30.84
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,12/6/2022,18.12
RiIlY436bXNX8MIW9vUaAQ==,game 3,10/13/2022,23.52
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/29/2022,17.67
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,3/26/2022,13.71
7EPlnA7OQ9MhMx+od6FA9g==,game 3,3/18/2022,27.06
DAMO0tILVRlXZhYONdvs0Q==,game 3,9/29/2022,15.09
RQBsCvxlogTNUidSygqgcQ==,game 3,8/22/2022,21.66
BDvlXttM/hbupcLic+5ZWg==,game 3,11/15/2022,28.23
Lug+Yg90jslWgHEN6dc+Ng==,game 3,4/21/2022,20.13
2Tm77AxZ7h7oCNKgCgMpnQ==,game 3,4/9/2022,28.17
iFFApiXZ2wPdS666BLpKZw==,game 3,6/17/2022,20.49
LO9NuZYI6zP2HXEBAS4wpw==,game 3,12/21/2022,12.87
UFVjte0RzYKTngAiVvjqPQ==,game 3,10/3/2022,22.65
zmZPan/KZoyrIR2r/SvLdA==,game 3,5/20/2022,29.88
ZmjMhgyYl6o8iFq964FEWg==,game 3,3/31/2022,18.63
WMcncRFNp4e91e/Y3CwEvQ==,game 3,12/27/2022,13.77
2onLVyXEEj2aH+D4N9ldYQ==,game 3,10/29/2022,14.19
ojVPXYZw2oeGtcmG7LcLGA==,game 3,9/29/2022,35.67
Bcs3CbYx2EpbL9otxlEUmg==,game 3,8/21/2022,16.92
7ew71UmoMb73L41PM/YL/w==,game 3,6/30/2022,18.15
PzG6g7FMYUPp0RMvXhfesQ==,game 3,9/4/2022,22.86
QZBiEFECZAgVl5IkN9/cFw==,game 3,8/3/2022,18.78
IdKyooyTjAbvCA7p+ujKCw==,game 3,5/22/2022,24.51
GetHmCsisRTAnwhuBEMa9Q==,game 3,11/4/2022,15.45
o55dseByUOl9s5IQCz1kuQ==,game 3,7/20/2022,15.03
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,3/29/2022,22.86
Bcs3CbYx2EpbL9otxlEUmg==,game 3,7/9/2022,30.9
HxWcXHURvvtOJkrXAcDxQg==,game 3,11/6/2022,23.04
2onLVyXEEj2aH+D4N9ldYQ==,game 3,8/14/2022,18.48
V7J42heW8l19wiBJ8UpRyw==,game 3,8/27/2022,14.88
SwiAKdzn0b+A4XegM5x0Hw==,game 3,12/22/2022,19.65
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/9/2022,18.42
7EPlnA7OQ9MhMx+od6FA9g==,game 3,3/13/2022,21.96
d7kiN4CYGndV2/L4yQeZ4g==,game 3,11/5/2022,19.65
GOl6BQXsy0zvbvIWIoKEQw==,game 3,5/24/2022,40.8
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,5/8/2022,18.81
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,9/24/2022,14.64
yH7KH2AG/PGgQiNV7uTTGg==,game 3,10/30/2022,17.61
yZ1P1v1eYIbyD5wRy0chGw==,game 3,11/5/2022,15.51
WHwqHTWZHdOrSBFh/vackQ==,game 3,10/18/2022,18.87
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,9/3/2022,13.68
mRT725ZK68AhE3Sk9xH5cw==,game 3,10/8/2022,24.18
zmZPan/KZoyrIR2r/SvLdA==,game 3,9/10/2022,25.08
H2Tik+BqoLgAQX4uSw/8vA==,game 3,6/2/2022,34.8
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,12/14/2022,12.21
OU1FxSli7e6szUGr2+7M9A==,game 3,12/11/2022,18
B4b6v6eUHvAVOeAQk6EEiw==,game 3,8/10/2022,22.08
4btLP2zvi8eBV0t08fdkKQ==,game 3,12/6/2022,21.12
BOcGlFXXESDUbttxDzQIQw==,game 3,11/4/2022,13.32
e/6IajqZ922YY1rh2ErMJQ==,game 3,8/13/2022,28.17
zSepnWFgLH0tQb1s4mxKZQ==,game 3,10/24/2022,13.23
HWpnvfSvYzUsQCcCKhetIg==,game 3,12/8/2022,28.71
G9053rs6jbKItKUhrUdLew==,game 3,9/16/2022,24.33
1tIsLi6U0zW1RIuaViNanA==,game 3,9/25/2022,33.36
QoHEss2e+b385deeX2p39Q==,game 3,7/7/2022,24.84
V1hFT6jms7MK4yi6EFdt6A==,game 3,11/14/2022,13.29
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,11/8/2022,14.88
Veep00i4vvZbTAVD6GMoiA==,game 3,4/9/2022,18.21
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,5/6/2022,25.83
pLOCMIX+imLIzoDehgdOPA==,game 3,8/19/2022,16.74
to3TWHIKMGoINAlfTdWn+w==,game 3,6/27/2022,17.34
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,8/12/2022,22.23
V7J42heW8l19wiBJ8UpRyw==,game 3,12/11/2022,50.88
hi1ErLiMLDP0HWvMqLKv6g==,game 3,7/20/2022,24.78
UYHkNfMIVuVaH82KijZH3Q==,game 3,12/18/2022,13.89
7EPlnA7OQ9MhMx+od6FA9g==,game 3,4/13/2022,33.99
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,5/5/2022,15.09
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,8/19/2022,12.06
Bcs3CbYx2EpbL9otxlEUmg==,game 3,3/7/2022,15.66
F03P4YcFbbtcWUlujjIQmQ==,game 3,10/7/2022,17.49
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,4/4/2022,20.25
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,8/6/2022,21.87
Hamw6F2EZmJfI2glmE2NEg==,game 3,7/16/2022,23.37
K/6KHxREKTlFZXRfBNVNuQ==,game 3,5/20/2022,13.26
urYfKANRgMuaQO9lQnBgnQ==,game 3,6/15/2022,13.26
lP6BWSFF4OZeWp0jrAHY9g==,game 3,12/22/2022,20.1
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,10/31/2022,14.85
qmZRB16NnnCdNHWUcSyVDQ==,game 3,12/15/2022,13.35
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,10/15/2022,15.63
HxWcXHURvvtOJkrXAcDxQg==,game 3,11/4/2022,26.16
cjAwQwy//1xm2O5pNRveqw==,game 3,10/9/2022,28.44
lx3SsUV7NOrv93tCexVp5A==,game 3,7/24/2022,36.21
GOl6BQXsy0zvbvIWIoKEQw==,game 3,8/8/2022,17.31
ZmjMhgyYl6o8iFq964FEWg==,game 3,10/14/2022,19.29
orbgZNBGuhZZx63HTAbyIw==,game 3,6/26/2022,31.38
MRcEXu/KG95hsIyJM/816A==,game 3,10/2/2022,18.78
ORSvkhCut21rsk0cVtJfJA==,game 3,9/20/2022,44.16
zSepnWFgLH0tQb1s4mxKZQ==,game 3,9/8/2022,15.57
4b7l8C489HEJirtoe7xtFg==,game 3,8/14/2022,16.56
fvYhEtD56gROaXqCi9/z/Q==,game 3,12/14/2022,25.65
0A5RkQrm+GBgG7KSFk/xhw==,game 3,6/10/2022,17.04
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,9/7/2022,27.12
r9AjQVS2nstu5lpVmDlihA==,game 3,10/18/2022,30.12
EPRgsEIjWdzmRbzsHZ48zg==,game 3,10/26/2022,45.15
3Whh6FLR1MSfsuHKVdCEYQ==,game 3,4/30/2022,14.67
3v8rT35Ra6ui/zatnMoTIw==,game 3,12/21/2022,14.19
7SeM1pmnTTTXfhI+x3ldng==,game 3,7/27/2022,31.74
V7J42heW8l19wiBJ8UpRyw==,game 3,10/27/2022,29.85
wDXJbTe2RLmAMKsPm5zZDg==,game 3,8/23/2022,27.6
njexPkl3G77JLZwwcq2UVA==,game 3,11/30/2022,13.26
Veep00i4vvZbTAVD6GMoiA==,game 3,3/14/2022,12.72
AN9at3LlvDamqXq8dvHD4w==,game 3,9/29/2022,15.66
IdKyooyTjAbvCA7p+ujKCw==,game 3,6/3/2022,31.08
BLnx9pj0y+SVkckLR/01qw==,game 3,10/15/2022,16.23
xU11jJIA4UIYu7pmqJ4kvg==,game 3,11/26/2022,28.71
r9AjQVS2nstu5lpVmDlihA==,game 3,12/18/2022,18.99
J6WNl39fdxaY8ZtvV8wNkw==,game 3,6/28/2022,23.97
F03P4YcFbbtcWUlujjIQmQ==,game 3,10/24/2022,17.34
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,5/10/2022,16.47
QZBiEFECZAgVl5IkN9/cFw==,game 3,10/9/2022,16.41
mRT725ZK68AhE3Sk9xH5cw==,game 3,12/25/2022,23.73
7SeM1pmnTTTXfhI+x3ldng==,game 3,9/22/2022,22.71
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,10/25/2022,38.04
H2Tik+BqoLgAQX4uSw/8vA==,game 3,9/18/2022,13.65
3iITAz/ADjFv3PDTgTjxSg==,game 3,4/1/2022,18.15
GEAVJz1gd3SThbDZR01fcA==,game 3,9/2/2022,32.91
6We7zBO7mVbNxGEl/xPKVg==,game 3,11/1/2022,14.19
R6aBG9TzvghZNNmGufy5NQ==,game 3,8/19/2022,12.36
BOcGlFXXESDUbttxDzQIQw==,game 3,8/9/2022,21.96
787jk0VnxM8/sv/0TkvO6A==,game 3,5/23/2022,21.75
rw8yxS9+t5PvgINa7EhMvQ==,game 3,12/9/2022,19.08
H2Tik+BqoLgAQX4uSw/8vA==,game 3,9/13/2022,13.08
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/12/2022,38.31
jVhb69DTRT5TSWYEiUrlbg==,game 3,8/1/2022,24.09
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,10/17/2022,19.62
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,10/30/2022,33.12
B4b6v6eUHvAVOeAQk6EEiw==,game 3,9/5/2022,12.63
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,4/15/2022,17.58
GetHmCsisRTAnwhuBEMa9Q==,game 3,11/17/2022,29.58
hi1ErLiMLDP0HWvMqLKv6g==,game 3,12/5/2022,17.1
787jk0VnxM8/sv/0TkvO6A==,game 3,3/17/2022,28.08
jVhb69DTRT5TSWYEiUrlbg==,game 3,10/27/2022,13.26
eCd4MBHIR4qUWapg05TFLQ==,game 3,11/21/2022,12.93
WDsSR+yQGqoMMBfCxqkZlw==,game 3,10/2/2022,19.68
HxWcXHURvvtOJkrXAcDxQg==,game 3,5/7/2022,17.94
72brUr/DKItStlTen5pHYg==,game 3,5/22/2022,19.92
G9053rs6jbKItKUhrUdLew==,game 3,8/25/2022,24.39
dpfu6t8G4blqMn55KM8bSg==,game 3,6/6/2022,17.64
787jk0VnxM8/sv/0TkvO6A==,game 3,6/30/2022,16.83
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,9/29/2022,14.85
7GCGwypiXsxGxetp6/KmnA==,game 3,9/13/2022,22.77
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,6/30/2022,23.58
rw8yxS9+t5PvgINa7EhMvQ==,game 3,9/22/2022,20.7
BJlqmsfEshc/QjsD7VgEjg==,game 3,4/15/2022,14.28
xVwGwMaEG1yZydv5VIfEQA==,game 3,11/25/2022,20.4
FbbhrtuL39vfmatF2ObVfA==,game 3,11/8/2022,18.42
1jx1AjqUwE9sbCyafQnUNQ==,game 3,12/29/2022,38.37
q/Tz1C31XWaBUDrRn2ezDw==,game 3,5/5/2022,17.64
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,11/17/2022,12.57
LO9NuZYI6zP2HXEBAS4wpw==,game 3,9/2/2022,15.78
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,6/4/2022,30.21
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,11/24/2022,21.66
LWAxWBdiFs/25YxI4ZGthA==,game 3,5/17/2022,26.58
4b7l8C489HEJirtoe7xtFg==,game 3,7/22/2022,12.84
xVwGwMaEG1yZydv5VIfEQA==,game 3,12/14/2022,30.75
8ncYOMYXeKDelzX40EnuLA==,game 3,12/21/2022,16.41
B4b6v6eUHvAVOeAQk6EEiw==,game 3,10/14/2022,26.85
v9uJC6CIm0KR00+LpWQUBg==,game 3,6/30/2022,14.91
sCKPcG1GIuOo593nRuu1Cw==,game 3,6/21/2022,27.84
nNZDz4XCOjUv0OfYF+AAGg==,game 3,12/20/2022,18.12
yZ1P1v1eYIbyD5wRy0chGw==,game 3,11/13/2022,15.27
3KHhqZr7/1n2+bTP13WuXA==,game 3,6/12/2022,20.79
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,10/18/2022,19.74
xnLJlU804PSS9tXKmm7gZQ==,game 3,6/16/2022,16.77
q/Tz1C31XWaBUDrRn2ezDw==,game 3,6/29/2022,12.09
2Tm77AxZ7h7oCNKgCgMpnQ==,game 3,5/4/2022,26.22
r9AjQVS2nstu5lpVmDlihA==,game 3,6/13/2022,28.17
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,12/12/2022,29.76
3Whh6FLR1MSfsuHKVdCEYQ==,game 3,5/31/2022,12.36
MJrNeNCAIVBe/OSRGhrelw==,game 3,10/9/2022,12.78
7RkS5ikrXwWByJobMXv2sA==,game 3,11/21/2022,14.55
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,10/26/2022,25.65
